ID;Ciudad;Estrato;Edad;Lunes;Martes;Miercoles;Jueves;Viernes;Sabado;Domingo;Trabajo_remoto;Transporte1;Compartido1;Tiempo1;Transporte2;Other.1;Compartido2;Tiempo2;Tecnologia_de_vehiculo;Other.2;Cilindrada;Kilometraje;Modelo;Costo_combustible;Costo_parqueadero;Costo_mantenimiento;Costo_obligaciones;Costo_depreciación;Costo_de_transporte;Comodidad;Rapidez;Costo;Conveniencia;Seguridad_personal;Menor_riesgo_de_accidente;Razones_ambientales;Salud;Problemas_de_salud,_por_ejemplo,_discapacidad;Compromisos_tales_como_dejar_o_recoger_pasajeros;Preferencia_Trabajo_Remoto;Economia;Tiempo;Conveniencia.1;Seguridad_personal.1;Menor_riesgo_de_accidente.1;Razones_ambientales.1;No_hay_acceso_a_transporte_publico;Salud.1;Problemas_de_salud,_por_ejemplo_discapacidad;Compromisos_tales_como_dejar_o_recoger_pasajeros.1;Otros;Desplazamientos_extra;OTROS_TRAYECTOS;Transporte_extra;Other.3;Transporte_almuerzo;Other.4;Tren;Cable;Transporte_integrado;Alimentador_de_sistema_masivo;Tranvia;Bus_o_Colectivo;Carro_propio_uso_individual;Carro_compartido_pasajero;Carro_compartido_conductor;Motocicleta_2T;Motocicleta_4T;Motocicleta_electrica;Taxi;Bicicleta_mecanica;Bicicleta_publica;Bicicleta_electrica_personal;Patineta;A_pie_o_caminata;Uber_o_similares;Bicicletas_eléctricas_compartidas_de_la_compañía;Patinetas_eléctricas_compartidas_de_la_compañía;Motivadores;Barreras;Sede;Genero;LATITUDE;LONGITUDE;Distancia_trabajo;dFlag;Viajes_std;Viajes_lab;Viajes_tr;Co2Flag_W;Co2Flag_lab_W;Co2Anual
sermc5wu9efvwfwcsermc68rhjpc1nnu;Medellín;5;31;1;1;1;1;1;0;0;1;Bus o colectivo;;30;Bicicleta mecanica;;;50;;;;;;;;;;;5000;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;No;0;0;Taxi;;Taxi;;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;0;económicos para mantenimientos de bicicleta y amplia zona de parqueo vigilado;no;D;Femenino;6,2604623;-75,5920667;3,24071841;1-5 KM;10;0;1;1064,533712;0;55355,75304
sf0164ow9pwmx0v1rtsf0163fuf54ymm;Envigado;3;26;1;1;1;1;1;0;0;0;Tren;;60;Bus o colectivo;;;70;;;;;;;;;;;9000;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;Salud mental, emocional, mejores hábitos;1;;Taxi;;Taxi;;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;0;1;1;1;ahorro para la empresa y alivio para el medio ambiente;;A;Femenino;6,1615262;-75,5930416;7,234225449;7-15 KM;10;0;0;2040,051577;0;106082,682
sgymht2vst05qpsgymh91vhmq1j58iqo;Medellín;2;27;1;1;1;1;1;0;0;0;Motocicleta 4T;;25;No utilizo otros medios de transporte;;;;Gasolina;;125;1900;2017;40000;35000;200000;660000;2000000;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;;1;;Taxi;;No requiero desplazarme;;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;;;A;Femenino;6,2441629;-75,5657016;2,409821746;1-5 KM;10;0;0;1092,4011;0;56804,85718
sh6hqcghsyzri944lsh6hxjpf5rkcvbo;Medellín;4;44;1;1;1;1;1;1;1;0;Carro propio uso individual;;35;Tren;;;;Gasolina;;1200;49500;2012;40000;0;600000;600000;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;Me gustaría una sede más cerca de casa y cambiar el centro;0;0;Tren;;No requiero desplazarme;;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;Ya uso trasporte público y por motivos de salud no uso bicicleta;;B;Femenino;6,2564442;-75,6015284;4,169555259;1-5 KM;14;0;0;11919,82265;0;619830,7777
sj8gtshxh0dpcbqkcsj8gti4i6wlx3zp;Medellín;3;27;1;1;1;1;1;0;0;1;Carro propio uso individual;;40;Tren;;;;Gasolina;;1300;60000;2013;70000;100000;1000000;1000000;2000000;0;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;Mayor concentración;0;3;Transporte empresarial;;No requiero desplazarme;;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;1;Facilidad para el uso de estás, inscripciones virtuales y disponibilidad de estas;Deben ser un conjunto de estos, no solo un medio, debido a la gran distancia de mi casa al trabajo;A;Femenino;6,273894;-75,595956;5,968353912;5-7 KM;10;3;1;12187,27448;406,937365;654899,0157
sjq7ev882ujddqpwluggtlsjq7ev81b2;Envigado;4;30;0;0;0;0;0;0;0;1;Carro propio uso individual;;40;No utilizo otros medios de transporte;;;;Gasolina;;2500;4200;2020;300;0;500000;3200000;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;;0;4;Taxi;;No requiero desplazarme;;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;;;C;Masculino;6,1483231;-75,5910855;6,540043888;5-7 KM;9;4;1;0;6710,974174;348970,657
sl03y1bx445g5679lbrbsl03y1bx7nfu;Medellín;2;30;1;1;1;1;1;1;0;0;Bus o colectivo;;40;Tren;;;60;;;;;;;;;;;6150;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;Tener la facilidad del desplazamiento pero es imposible porque el único que evita el riego en la calle es tenér transporte propio. Y ahora en la situación de la ciudad es un poco más seguro el metro que un bus. Ya que no controlan rl ingresar. Lo único complejo es las enormes filas para hacer uso de rl por eso aumentó rl tiempo que normalmente usaba para ir a mi lugar de 1 hora a mas de 1.30;0;;;No aplican;No requiero desplazarme;;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;El transporte público como tal si sacamos el masivo (metro) no ya que estos no acatan las medidas de seguridad y aunque el metro lo haga rn un pequeño porcentaje ed mucho mas seguro wue ub bus;Los propios que mencionan no poseo ningún;B;Femenino;6,2476376;-75,5658153;0,20063346;<1 KM;12;0;0;79,08656828;0;4112,501551
sl2lqj7cdzjg91f6ssl2uvta0opb1q1c;Rionegro;4;36;1;1;1;1;1;0;0;1;Motocicleta 4T;;60;No utilizo otros medios de transporte;;;;Gasolina;;150;60000;2012;70000;40000;600000;650000;2000000;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;Economía, tiempo para la familia, seguridad.;0;0;Motocicleta 4T;;No requiero desplazarme;;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;salud, bienestar, economía.;La distancia.;C;Masculino;6,1663663;-75,3765277;23,79462509;15-30 KM;10;0;1;10786,38894;0;560892,2247
slin5hgu73gckeslicwbuo3eybbge64c;Medellín;5;41;1;1;1;1;1;1;1;0;Motocicleta 4T;;20;Alimentador de sistema masivo;;;;Gasolina;;150;22400;2017;35000;20000;200000;1000000;1000000;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;comodidad;1;;Motocicleta 4T;;Motocicleta 4T;;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;medio ambiente;medios económicos;A;Masculino;6,2776884;-75,5792426;5,925103843;5-7 KM;14;0;0;3760,288889;0;195535,0222
slwk3266y4q1jeutdyslwk3siugr8bqn;Bello;3;45;1;1;1;1;1;0;0;1;Transporte integrado;;30;Transporte integrado;;;30;Gasolina;;1600;0;0;;;;;;6500;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;básicamente optimiza el tiempo;0;0;A pie o caminata;;No requiero desplazarme;;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;si ambientales;ninguna;D;Masculino;6,3293384;-75,5667942;9,268261556;7-15 KM;10;0;1;3044,502987;0;158314,1553
sn0y169n9izt6hsn0y1w0181t0ai7dq3;Medellín;3;34;1;1;1;1;1;0;0;0;Bus o colectivo;;30;Taxi;;;60;;;;;;;;;;;24000;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;;1;;Bus o colectivo;;A pie o caminata;;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;Falta de trasnporte propio;Disponibilidad de vehiculos- horarios- restricciones sanitarias-falta de rutas entre los municipios;A;Femenino;6,2636458;-75,5879006;4,590291308;1-5 KM;10;0;0;1507,8508;0;78408,24159
soxlva67x1f717rsuk1soxlvavkx2fl8;Medellín;3;43;1;1;1;1;1;1;0;0;Carro propio uso individual;;30;Alimentador de sistema masivo;;;;Gasolina;;1600;80600;2016;220000;110000;1400000;2500000;10000000;0;1;1;0;1;1;0;0;1;0;0;0;;;;;;;;;;;;0;0;Taxi;;Carro propio uso individual;;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;No manejar;no;D;Femenino;6,2120175;-75,6076706;5,841451142;5-7 KM;12;0;0;18093,15127;0;940843,866
spnagkgdyvx2udzspnzgw2by9d4yx26b;Medellín;5;28;1;1;1;1;1;0;0;0;Motocicleta 4T;;30;Alimentador de sistema masivo;;;;Gasolina;;180;13000;2017;20000;40000;400000;300000;2000000;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Comodidad;1;;Taxi;;A pie o caminata;;0;0;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;Incentivos;;D;Femenino;6,2604711;-75,5983805;3,858770288;1-5 KM;10;0;0;1749,226852;0;90959,79631
stx5x8nbk32o479no5stxwxfulfz7iu0;Medellín;3;35;1;1;1;1;1;0;0;0;Bus o colectivo;;30;Bicicleta publica;;;30;;;;0;0;;;;;;5000;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;Mas tiempo con la Familia;0;0;;;No requiero desplazarme;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;aporte para disminuir la congestión en las vías, menos tiempo de desplazamiento, disminuir la contaminación en la ciudad, mejorar el estado físico con el uso de la bici;No;A;Femenino;6,2950334;-75,572397;7,825640959;7-15 KM;10;0;0;2570,620945;0;133672,2891
suk7fjl0gb80pfhisuk7fjlzfnoa7h1p;Medellín;3;37;1;1;1;1;1;0;0;1;Motocicleta 4T;;20;Bus o colectivo;;;;Gasolina;;125;50000;2011;100000;90000;800000;700000;500000;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;Ahorros en tiempo de desplazamiento y disponer de ese tiempo para otras tareas, mayor contacto con mi familia, estar más en casa;0;0;Motocicleta 4T;;Motocicleta 4T;;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;Menor contaminación, actividad física;No cuento con bicicleta;C;Masculino;6,2312008;-75,6069041;3,394594087;1-5 KM;10;0;1;1538,810213;0;80018,13108
sw4k1tzydxsoxwbwtmefsw4k15gii31m;Medellín;4;27;1;1;1;1;1;0;0;1;Bus o colectivo;;30;Carro compartido pasajero;;2;20;Gasolina;;1600;10000;2015;;;;;;10000;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;;1;;Taxi;;No requiero desplazarme;;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;1;0;;;C;Masculino;6,2463382;-75,584432;4,324757187;1-5 KM;10;0;1;1420,626306;0;73872,5679
syizfdokfbomfnz4138syizfloo1v9oo;Medellín;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;Masculino;6,2510486;-75,6083784;4,760446567;1-5 KM;0;0;;4674,022706;0;243049,1807
szt2y7ijvbj4h0cjo26fk5szt2y7kcp8;Bello;3;28;1;1;1;1;1;0;0;0;Motocicleta 4T;;50;Transporte integrado;;;;;El bus gasolina y el metro eléctrico;;16000;2018;60000;90000;500000;650000;2500000;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;"Considero que estar pendiente de la familia en especial los hijos es sumamente importante; en cuanto a la salud un ejemplo: si tengo daño de estómago me toca ir a la eps a que me incapaciten porque no puedo ir al trabajo, pero desde la casa es más manejable y puedo continuar mi labor. Me parece un aspecto muy positivo desde todos los ámbitos.";0;2;Taxi;;No requiero desplazarme;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Algún tipo de ahorro en tiempo y economía.;Lo que pasa es que desde el lugar donde vivo, requiero de mucho tiempo adicional para llegar a tiempo al trabajo si uso otro medio de transporte diferente a la moto y en bicicleta es más complejo todavía, si uso transporte público el gasto del mes se me triplica porque el pasaje me sale costoso.;A;Femenino;6,3506772;-75,5576416;14,10157448;7-15 KM;10;2;0;9205,074486;3355,487087;653149,2018
t0fzlyd17aphholmhmmat0fzlrf139uz;Medellín;3;41;0;0;0;0;0;0;0;1;Bus o colectivo;;60;Carro compartido conductor;;2;30;;;;;;;;;;;9200;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1;0;1;Saber manejar los horarios desde casa;0;0;Taxi;;Carro compartido pasajero;;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;ir a comprar alimentos, llevar al medico a mis hijos o a un familiar;ninguna barrera siempre dispuesta al cambio por el bien de todos;C;Femenino;6,3045613;-75,5692368;10,93948356;7-15 KM;9;0;1;0;0;0
t1flryjhwjtpkoot1fl2srg6n1byz80y;Medellín;2;47;1;1;1;1;1;1;0;1;Carro compartido pasajero;35;30;Bus o colectivo;;;30;;;;;;;;;;;4600;1;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;0;2;Bus o colectivo;;No requiero desplazarme;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SI POR RAPIDEZ T. PUBLICO;UBER, T. PUBLICO;B;Femenino;6,3083512;-75,5731342;6,961710943;5-7 KM;12;2;1;10781,50669;427,0330374;582844,0661
t2f7s3i8mhcz2gprqazt2f7sd1nmf06u;Itagüí;3;35;1;1;1;1;1;0;0;0;Carro propio uso individual;;40;Bus o colectivo;;;40;Gasolina;;995;37000;2014;130000;130000;1000000;1000000;5000000;0;1;1;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;1;;Transporte empresarial;;Taxi;;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;Bajar de peso, ahorro;Atracos, muchos usuarios al tiempo (como sardinas), rutas;A;Masculino;6,1955237;-75,5922164;3,728525712;1-5 KM;10;0;0;7613,584401;0;395906,3888
t3a20ygcfst6lt3av74prs6ryctojzyd;Medellín;3;29;1;1;1;1;1;1;0;0;Bus o colectivo;;40;No utilizo otros medios de transporte;;;;;;;;;;;;;;5000;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;0;;0;2;Taxi;;No requiero desplazarme;;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;no;no;D;Femenino;6,2750268;-75,5534212;3,585486422;1-5 KM;12;2;0;1413,342607;3355,487087;247979,1441
t3y9nnvwk1vnor0a6xhft3y9nsbyxit1;Envigado;5;41;1;1;1;1;1;0;0;0;Carro propio uso individual;;35;Carro propio uso individual;;;;Gasolina;;1400;43000;2016;240000;170000;900000;2600000;4000000;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;efectividad de tiempo y desplazamientos;1;;Carro propio uso individual;;Carro propio uso individual;;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;El desplazamiento de la casa a la oficina es muy complicado en bicicleta no hay ciclorutas no hay vias con seguridad para los ciclistas .;las bicicletas o patinetas .;A;Femenino;6,1748748;-75,5722863;5,472787665;5-7 KM;10;0;0;11175,33685;0;581117,5162
t511tlkgth9nqbdnlt5dx4mq4z12lchy;Envigado;5;41;1;1;1;1;1;0;0;1;Carro propio uso individual;;30;No utilizo otros medios de transporte;;;;Gasolina;;1400;49720;2014;90000;120000;350000;3000000;3000000;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;;1;;Taxi;;No requiero desplazarme;;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;Sede de trabajo sea mas cerca a mi vivienda;;D;Femenino;6,1811378;-75,5767511;7,204359092;7-15 KM;10;0;1;14711,17547;0;764981,1245
t5iep79k5qbqni8t5i4gs6u9k94qto35;Medellín;5;36;1;1;1;1;1;0;0;0;Motocicleta 4T;;30;Taxi;;;;Gasolina;;155;7000;2019;60000;60000;500000;1400000;2500000;0;1;1;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Apoyar a mi esposa con el cuidado de los hijos;1;;Taxi;;Motocicleta 4T;;0;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;Contribución al medio ambiente, disminución tiempo de desplazamientos, disminución de costos fijos de mantenimiento y transporte;Bicicletas y patinetas, requieren de buena potencia para que puedan llegar hasta mi casa (lomas pronunciadas);A;Masculino;6,1801131;-75,5612287;5,10851944;5-7 KM;10;0;0;2315,753132;0;120419,1629
t5z8l210pf4nix33tot5z8le8dbjxzqi;La Ceja;4;37;1;1;1;1;1;0;0;1;Bus o colectivo;;90;Motocicleta 4T;;;50;Gasolina;;1600;35000;2017;;;;;;25000;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;tiempo con la familia;1;;Taxi;;Taxi;;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;Cuidar el medio ambiente;Que no vivo en la ciudad y el trayecto es largo hasta La Ceja;D;Femenino;6,0298998;-75,4305712;28,21731082;15-30 KM;10;0;1;9269,01842;0;481988,9578
t65hncgsyvidd8obqp6t65h4iyuuq3nv;Medellín;5;54;1;1;1;1;1;1;0;1;Bicicleta electrica;;20;Bicicleta mecanica;;;20;;;;;;;;;;;2000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;No.;0;2;Bicicleta electrica;;Bicicleta electrica;;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;Salud, ahorro de tiempo ydinero y beneficio  del medio ambiente.;No.;D;Masculino;6,2376912;-75,6049965;4,307421221;1-5 KM;12;2;1;982,0920383;247;63912,78599
t7hftk5vfstkr25u9ut7hftkn97yyti8;Medellín;2;56;1;1;1;1;1;1;1;0;Motocicleta 4T;;20;Bus o colectivo;;;;Gasolina;;125;70000;2006;60000;40000;1000000;1000000;2000000;0;1;1;1;1;1;0;1;1;0;0;0;;;;;;;;;;;;0;20;Motocicleta 4T;;No requiero desplazarme;;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;si hubiera mas vigilancia policial.;Hurto;B;Masculino;6,2715271;-75,5980094;4,59324197;1-5 KM;14;20;0;2915,040344;5893,055917;458021,0056
t8nitvo7rjl7svbt5xt8ni80gjbouqzw;Medellín;3;28;1;1;1;1;1;1;1;0;Tren;;95;Transporte integrado;;;20;;;;;;;;;;;9700;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;0;1;En una empresa tan grande como Comfama me gustaría que miraran la situación de varias personas que pueden cambiar de sede, ya que en mi caso vivo a una cuadra del comfama de aranjuez y trabajo en el comfama de itagüí, son casi dos horas de desplazamiento, y el transporte es complicado por temas de tiempo y desplazamiento. Si me pudieran ubicar en aranjuez, o el centro de la ciudad, también Ciudad del Rió me queda muy cerca.;0;0;Taxi;;No requiero desplazarme;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;El uso de bicicleta me motiva si soy trasladado a una sede mas cercana.;El tema de Coronaviruz me parece que es una barrera, a demás que el trabajo remoto que hago esta siendo de gran utilidad.;A;Masculino;6,2823552;-75,5610544;6,593993866;5-7 KM;14;0;0;2603,308778;0;135372,0565
t9fkt7pps5pdyudptxlpnxt9fkt7px8f;Medellín;3;28;1;1;1;1;1;0;0;0;Bus o colectivo;;60;No utilizo otros medios de transporte;;;;;;;;;;;;;;9500;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;solo por seguridad;0;0;Bus o colectivo;;No requiero desplazarme;;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;experiencias diferentes;no;C;Femenino;6,2322023;-75,5611522;4,013136099;1-5 KM;10;0;0;1318,262844;0;68549,66791
t9v1o30rqvcebhz0a4t9v1ocinhf9q3y;Carmen de Viboral;3;33;1;1;1;1;1;1;1;0;Motocicleta 4T;;40;Motocicleta 4T;;;;Gasolina;;134;44000;2016;60000;40000;500000;600000;2000000;0;1;1;1;0;0;0;1;0;0;0;0;;;;;;;;;;;;0;0;Motocicleta 4T;;Motocicleta 4T;;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;SALUD;NO;D;Masculino;6,0854938;-75,3379067;30,9096682;>30 KM;14;0;0;19616,41264;0;1020053,457
tamrxxvuzip6bhq9lkntamrxxwtccvi0;Bello;3;38;1;1;1;1;1;0;0;0;Tren;;45;Tren;;;45;;;;;;;;;;;10000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;no;0;0;Uber o similares;;A pie o caminata;;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;no;no;C;Femenino;6,3380517;-75,546094;15,16475642;7-15 KM;10;0;0;4276,46131;0;222375,9881
tcstidm5bklhhb56m1aetcstidmgzl0z;Medellín;4;36;1;1;1;1;1;0;0;1;A pie o caminata;;10;No utilizo otros medios de transporte;;;;;;;;;;;;;;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;;0;;Taxi;;A pie o caminata;;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;;;B;Femenino;6,2470682;-75,5636373;0,231314367;<1 KM;9;0;1;0;0;0
tdv0c8cstiu7vptdv0cnuaodcnbjwpw1;Rionegro;3;29;1;1;1;1;1;0;0;0;Bus o colectivo;;30;No utilizo otros medios de transporte;;;;;;;;;;;;;;17000;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;El transporte intermunicipal cuenta con contratiempos;0;2;Transporte empresarial;;A pie o caminata;;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;El trayecto de Rionegro a Medellín implica tener que utilizar transporte publico y en caso de ser particular requiere de mayores ingresos para peajes y sostenimiento, no tengo habilidades con las motocicletas;Tiempo de transporte de Rionegro a Medellín. No sabría el tiempo en patineta con bicicleta lo cual influye en el tiempo. No cuento con pase de conducción ni vehículo particular. De rionegro a Medellín solo operan buses y micros que se acomodan a mi presupuesto mensual.;D;Femenino;6,1498033;-75,3777788;23,45238353;15-30 KM;10;2;0;7703,801978;271,2915767;414704,8649
tdxf7wlatfaa15yjdbitdxf7w0qk5kuz;Medellín;3;43;1;1;1;1;1;1;1;0;Bus o colectivo;;30;No utilizo otros medios de transporte;;;;;;;;;;;;;;4600;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;No;0;0;Bus o colectivo;;No requiero desplazarme;;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;Salud;No;D;Masculino;6,1863941;-75,6445327;10,79997998;7-15 KM;14;0;0;4966,713504;0;258269,1022
tdzft3k7yxx2940h9ymntdzft37r1nmo;Medellín;2;31;1;1;1;1;1;0;0;1;Carro propio uso individual;;45;Bicicleta mecanica;;;;Gasolina;;1000;2500;2019;100000;150000;2000000;1000000;2000000;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;Seria rico el compartir con otras personas, cambio de ambiente, nuevo oxigenamiento;0;0;Taxi;;;No aplica, la hora de almuerzo seria dentto de la oficina;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;Me motiva el utilizar bicicleta, por salud y por comida;Por tema de tiempo, y salud;D;Masculino;6,3370917;-75,5625739;10,13682735;7-15 KM;10;0;1;20699,22445;0;1076359,671
teecc1nj2vxpmto3dcateenygrbrg9ix;Envigado;4;40;1;1;1;1;1;0;0;1;Taxi;;30;Carro propio uso individual;;;30;Gasolina;;1200;50000;2014;;;;;;15000;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;NO APLICA;1;;Taxi;;No requiero desplazarme;;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;NO APLICA;NO APLICA;D;Masculino;6,171245;-75,5920814;8,675819013;7-15 KM;10;0;1;22393,53744;0;1164463,947
tf21rnt99kha20y4tf21rrvym1j2flwr;Medellín;2;56;1;1;1;1;1;0;0;0;Taxi;;40;Bus o colectivo;;;50;;no tengo vehiculo propio;;;;;;;;;6000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;;0;;;no tengo trayectos extra;;almuerzo en la oficina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;por un accidente que tuve quedé con molestia en el brazo derecho;C;Femenino;6,2034164;-75,5710005;1,88645165;1-5 KM;10;0;0;4869,203192;0;253198,566
tf7fm6tw4ilvi0b5hmzctf7fmamob129;Medellín;4;46;1;1;1;1;1;0;0;1;Bus o colectivo;;60;Motocicleta 4T;;;20;Gasolina;;125;130000;2007;;;;;;4000;1;1;1;1;1;0;1;1;0;0;0;;;;;;;;;;;;1;;A pie o caminata;;No requiero desplazarme;;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Tengo problema de rodilla que no me facilita el uso de bicicleta;Vivo en una parte alta por lo cual no se me facilita usar patineta;B;Femenino;6,2699856;-75,6074663;5,368198078;5-7 KM;10;0;1;1763,383023;0;91695,91722
tg31t6zvu0qoi48wc7mtg31tzzt31bfn;Medellín;4;54;0;0;0;0;0;0;0;0;;;0;;no utilizo transporte porque no me tengo que trasladar.;;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;;0;;;ninguno, trabajo desde la casa;No requiero desplazarme;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;D;Femenino;6,2136048;-75,5839402;4,004117916;1-5 KM;0;0;0;4674,022706;0;243049,1807
tg7wp19pdtdqhf2tr02tg7wpam31ovcd;Itagüí;3;57;1;1;1;1;1;0;0;1;Bus o colectivo;;40;A pie o caminata;;;40;;Ninguno;;0;0;;;;;;4600;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;no;0;0;Transporte integrado;;;no;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;no;no;C;Masculino;6,1681832;-75,6190324;5,557205393;5-7 KM;10;0;1;1825,46946;0;94924,41193
thda94rlzm4niml83rtthdabguixmeqi;Bello;2;48;1;1;1;1;1;1;0;0;Tren;;60;Bus o colectivo;;;15;Electrico;;;0;0;;;;;;5600;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;comodidad;0;0;A pie o caminata;;No requiero desplazarme;;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;medio ambiente;ninguno;D;Masculino;6,3476084;-75,5454156;11,53560142;7-15 KM;12;0;0;3903,64752;0;202989,6711
